NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ADAR	n/a	111	1.44775390625	0.026743565	Yes	
row_1	CXCL10	n/a	257	1.2316824197769165	0.046744153	Yes	
row_2	IFI30	n/a	413	1.1194266080856323	0.0636586	Yes	
row_3	RIPK2	n/a	444	1.1019351482391357	0.08697894	Yes	
row_4	CXCL11	n/a	465	1.0947208404541016	0.11068008	Yes	
row_5	OGFR	n/a	1207	0.8591210842132568	0.08981234	Yes	
row_6	TAP1	n/a	2159	0.7126846313476562	0.054201286	Yes	
row_7	BST2	n/a	2221	0.7050303220748901	0.06684701	Yes	
row_8	IRF7	n/a	2560	0.6673082113265991	0.06356534	Yes	
row_9	PNPT1	n/a	2672	0.6534304022789001	0.07232182	Yes	
row_10	LAMP3	n/a	2951	0.6242753863334656	0.071330644	Yes	
row_11	CD47	n/a	3014	0.6183319091796875	0.0819587	Yes	
row_12	ISG15	n/a	3074	0.6130005717277527	0.09262928	Yes	
row_13	LY6E	n/a	3267	0.5931575894355774	0.09561323	Yes	
row_14	MOV10	n/a	3571	0.5643064379692078	0.09190368	Yes	
row_15	PARP9	n/a	3708	0.5517591238021851	0.09699746	Yes	
row_16	USP18	n/a	3837	0.5410057902336121	0.10228306	Yes	
row_17	EIF2AK2	n/a	4047	0.5257050395011902	0.102814496	Yes	
row_18	OASL	n/a	4083	0.5224189758300781	0.11273988	Yes	
row_19	TRIM14	n/a	4121	0.519884467124939	0.12249904	Yes	
row_20	PSME2	n/a	4179	0.5157368183135986	0.13107596	Yes	
row_21	RTP4	n/a	4240	0.5103417634963989	0.13936746	Yes	
row_22	PARP12	n/a	4260	0.5088553428649902	0.14985636	Yes	
row_23	IFIH1	n/a	4503	0.4905913770198822	0.14779694	Yes	
row_24	TRAFD1	n/a	4665	0.47871536016464233	0.14987628	Yes	
row_25	IFITM3	n/a	4704	0.4761333167552948	0.1585903	Yes	
row_26	ISG20	n/a	5008	0.4545024633407593	0.1523943	No	
row_27	TRIM26	n/a	5536	0.4226513206958771	0.13328789	No	
row_28	SELL	n/a	5780	0.4064425528049469	0.12926856	No	
row_29	IFITM1	n/a	5782	0.4062490165233612	0.13841346	No	
row_30	PSMA3	n/a	6343	0.36480477452278137	0.11620142	No	
row_31	OAS1	n/a	6474	0.3569028675556183	0.11720926	No	
row_32	EPSTI1	n/a	6499	0.3548036217689514	0.123937644	No	
row_33	UBE2L6	n/a	6783	0.3320649564266205	0.11605742	No	
row_34	IRF9	n/a	6928	0.320566862821579	0.11548063	No	
row_35	SAMD9	n/a	7169	0.30212897062301636	0.1092624	No	
row_36	MX1	n/a	7335	0.2889879047870636	0.10682778	No	
row_37	SP110	n/a	7488	0.2750225365161896	0.10478433	No	
row_38	LGALS3BP	n/a	7489	0.27500230073928833	0.11101164	No	
row_39	IFI44	n/a	7935	0.23916716873645782	0.092212416	No	
row_40	HERC6	n/a	7936	0.23903101682662964	0.097625166	No	
row_41	NCOA7	n/a	7991	0.23422622680664062	0.09999065	No	
row_42	BATF2	n/a	8300	0.20542266964912415	0.08788227	No	
row_43	CNP	n/a	8772	0.1652359813451767	0.065994106	No	
row_44	PLSCR1	n/a	9000	0.1438247263431549	0.056898553	No	
row_45	PSMB8	n/a	9156	0.1276729702949524	0.05135519	No	
row_46	IFI35	n/a	9284	0.11629380285739899	0.0470778	No	
row_47	DDX60	n/a	9335	0.1124555766582489	0.046903513	No	
row_48	NMI	n/a	9676	0.08471548557281494	0.030320467	No	
row_49	DHX58	n/a	9841	0.07001668214797974	0.022981765	No	
row_50	PSME1	n/a	9845	0.06982643902301788	0.024399705	No	
row_51	PARP14	n/a	9866	0.06827335059642792	0.024857407	No	
row_52	IFI27	n/a	9897	0.06542841345071793	0.024706528	No	
row_53	IRF1	n/a	9950	0.060463130474090576	0.023246063	No	
row_54	CMPK2	n/a	10754	-0.019423017278313637	-0.020010035	No	
row_55	RSAD2	n/a	11097	-0.05620233714580536	-0.037347578	No	
row_56	RNF31	n/a	11152	-0.061845459043979645	-0.03888557	No	
row_57	PSMB9	n/a	11577	-0.1077449768781662	-0.059518054	No	
row_58	IL4R	n/a	11815	-0.13660357892513275	-0.06932129	No	
row_59	CD74	n/a	11868	-0.14307157695293427	-0.06891112	No	
row_60	IFI44L	n/a	12364	-0.19606533646583557	-0.09140716	No	
row_61	NUB1	n/a	12577	-0.22477905452251434	-0.097853296	No	
row_62	IFIT2	n/a	12710	-0.23948971927165985	-0.09961305	No	
row_63	STAT2	n/a	12799	-0.24923790991306305	-0.098757766	No	
row_64	TRIM25	n/a	12920	-0.26364269852638245	-0.0993176	No	
row_65	SLC25A28	n/a	13108	-0.28697651624679565	-0.10299491	No	
row_66	TDRD7	n/a	13270	-0.3062746226787567	-0.104820415	No	
row_67	CCRL2	n/a	13317	-0.31066152453422546	-0.100288756	No	
row_68	ELF1	n/a	13406	-0.32312408089637756	-0.09776035	No	
row_69	IL15	n/a	13411	-0.32386112213134766	-0.09064433	No	
row_70	LAP3	n/a	13701	-0.35795697569847107	-0.09826474	No	
row_71	GMPR	n/a	13941	-0.38581526279449463	-0.10253351	No	
row_72	IFIT3	n/a	14208	-0.4214526414871216	-0.10746453	No	
row_73	B2M	n/a	14381	-0.4423826336860657	-0.1068065	No	
row_74	IRF2	n/a	14502	-0.4590614140033722	-0.10294116	No	
row_75	UBA7	n/a	15041	-0.5402818918228149	-0.11998246	No	
row_76	GBP2	n/a	15105	-0.5489519834518433	-0.110979885	No	
row_77	SAMD9L	n/a	15209	-0.5648213624954224	-0.1037946	No	
row_78	IFITM2	n/a	15219	-0.5660361051559448	-0.09146671	No	
row_79	PROCR	n/a	15869	-0.6726884841918945	-0.11154988	No	
row_80	IL7	n/a	16249	-0.7478005290031433	-0.11523988	No	
row_81	C1S	n/a	16661	-0.8308058977127075	-0.11879157	No	
row_82	GBP4	n/a	16707	-0.8409117460250854	-0.10219822	No	
row_83	TMEM140	n/a	17222	-0.9660820960998535	-0.108291484	No	
row_84	TRIM21	n/a	17361	-1.009796380996704	-0.09293449	No	
row_85	CASP1	n/a	17402	-1.023254632949829	-0.07193999	No	
row_86	CSF1	n/a	17634	-1.1027019023895264	-0.059539873	No	
row_87	CASP8	n/a	17729	-1.134468913078308	-0.038965434	No	
row_88	LPAR6	n/a	17733	-1.1362414360046387	-0.013399015	No	
row_89	TRIM5	n/a	17766	-1.1461437940597534	0.01081358	No	
row_90	TXNIP	n/a	17900	-1.20460045337677	0.0308539	No	
