NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	PRAF2	n/a	87	1.5128734111785889	0.0087163625	No	
row_1	ADAM19	n/a	91	1.4913150072097778	0.02183737	No	
row_2	APLP1	n/a	94	1.4763456583023071	0.034879748	No	
row_3	CKAP4	n/a	123	1.4222488403320312	0.046017423	No	
row_4	TNFRSF9	n/a	167	1.3393503427505493	0.055595774	No	
row_5	CDC6	n/a	169	1.3377349376678467	0.06745808	No	
row_6	CXCL10	n/a	257	1.2316824197769165	0.073669486	No	
row_7	PUS1	n/a	382	1.1363451480865479	0.07700687	No	
row_8	ST3GAL4	n/a	390	1.129604697227478	0.08668674	No	
row_9	PHTF2	n/a	432	1.1078264713287354	0.094312035	No	
row_10	UMPS	n/a	587	1.0327951908111572	0.09508527	No	
row_11	CASP3	n/a	754	0.9675831198692322	0.094620906	No	
row_12	MUC1	n/a	1245	0.8504394292831421	0.07538288	No	
row_13	AHCY	n/a	1306	0.839338481426239	0.079576656	No	
row_14	LCLAT1	n/a	1721	0.7692542672157288	0.06377432	No	
row_15	CCNE1	n/a	1754	0.7637917399406433	0.06882732	No	
row_16	HOPX	n/a	1781	0.7609434723854065	0.0741833	No	
row_17	NOP2	n/a	1842	0.7533562779426575	0.07761112	No	
row_18	F2RL2	n/a	1866	0.7507457137107849	0.083040416	No	
row_19	MAPKAPK2	n/a	2154	0.7135434150695801	0.07369154	No	
row_20	CDCP1	n/a	2231	0.7036316990852356	0.075800836	No	
row_21	ICOS	n/a	2357	0.6883248090744019	0.07509236	No	
row_22	P4HA1	n/a	2422	0.6815512180328369	0.077661626	No	
row_23	TNFRSF18	n/a	2512	0.6718561053276062	0.07877646	No	
row_24	SPP1	n/a	2513	0.6715406179428101	0.08475878	No	
row_25	PTRH2	n/a	2764	0.643476128578186	0.076810464	No	
row_26	UCK2	n/a	2911	0.6280356645584106	0.074415736	No	
row_27	SYNGR2	n/a	3090	0.6111891269683838	0.07011982	No	
row_28	NCS1	n/a	3124	0.6075702905654907	0.07372643	No	
row_29	PNP	n/a	3266	0.5931753516197205	0.07129477	No	
row_30	TGM2	n/a	3280	0.5919291973114014	0.0758565	No	
row_31	AMACR	n/a	3282	0.5915436744689941	0.08107146	No	
row_32	PDCD2L	n/a	3395	0.5820429921150208	0.08012758	No	
row_33	DCPS	n/a	3451	0.5773632526397705	0.082261205	No	
row_34	HUWE1	n/a	3458	0.5762964487075806	0.087066725	No	
row_35	MYO1E	n/a	3639	0.5592612028121948	0.08219877	No	
row_36	IGF1R	n/a	3754	0.5471000671386719	0.080834165	No	
row_37	SLC29A2	n/a	3853	0.5398340821266174	0.080280386	No	
row_38	ETV4	n/a	4143	0.518524169921875	0.06908477	No	
row_39	ECM1	n/a	4585	0.4847394824028015	0.049270358	No	
row_40	IFITM3	n/a	4704	0.4761333167552948	0.047054663	No	
row_41	CCR4	n/a	4834	0.46611934900283813	0.044147816	No	
row_42	POU2F1	n/a	4845	0.46533745527267456	0.047745984	No	
row_43	PLEC	n/a	4998	0.45527681708335876	0.043483928	No	
