NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CXCR4	n/a	59	1.6293904781341553	0.011409452	No	
row_1	AMMECR1	n/a	153	1.351503849029541	0.018462129	No	
row_2	CXCL10	n/a	257	1.2316824197769165	0.023891218	No	
row_3	MMP11	n/a	322	1.175269603729248	0.030947465	No	
row_4	TMEM158	n/a	456	1.0969651937484741	0.033524815	No	
row_5	INHBA	n/a	529	1.0571807622909546	0.03908247	No	
row_6	CBX8	n/a	574	1.0405961275100708	0.0460232	No	
row_7	PRDM1	n/a	627	1.0095794200897217	0.052247558	No	
row_8	ADAM8	n/a	1149	0.8726425170898438	0.031579666	No	
row_9	PLEK2	n/a	1168	0.867570698261261	0.03838864	No	
row_10	PCSK1N	n/a	1192	0.8610103726387024	0.044865098	No	
row_11	SERPINA3	n/a	1313	0.8373754620552063	0.045821726	No	
row_12	PLAU	n/a	1452	0.8142474889755249	0.04558568	No	
row_13	PLAUR	n/a	1522	0.8019720911979675	0.049014803	No	
row_14	AVL9	n/a	1559	0.7954378724098206	0.054190874	No	
row_15	CCL20	n/a	1589	0.7915040850639343	0.05971462	No	
row_16	MMP9	n/a	1631	0.7840597033500671	0.06451489	No	
row_17	MMP10	n/a	1708	0.7711730599403381	0.06728431	No	
row_18	JUP	n/a	1768	0.762188732624054	0.070903204	No	
row_19	YRDC	n/a	1872	0.7499366998672485	0.0720045	No	
row_20	MAP7	n/a	1876	0.7493199706077576	0.07857191	No	
row_21	SPP1	n/a	2513	0.6715406179428101	0.049805	No	
row_22	KCNN4	n/a	2591	0.6630465388298035	0.051548343	No	
row_23	BTBD3	n/a	2999	0.6196783185005188	0.034845617	No	
row_24	TSPAN13	n/a	3198	0.5996833443641663	0.02939903	No	
row_25	RBM4	n/a	3223	0.5972532033920288	0.033451293	No	
row_26	ZNF639	n/a	3394	0.5820877552032471	0.029378697	No	
row_27	ANKH	n/a	3655	0.5582444071769714	0.020167412	No	
row_28	MYCN	n/a	3668	0.5566477179527283	0.024511492	No	
row_29	EPHB2	n/a	3985	0.5301398038864136	0.0119836	No	
row_30	LCP1	n/a	4043	0.5260097980499268	0.013590197	No	
row_31	ETV4	n/a	4143	0.518524169921875	0.012831451	No	
row_32	TSPAN1	n/a	4476	0.49249666929244995	-9.1007596E-4	No	
row_33	GABRA3	n/a	4729	0.47447454929351807	-0.01043618	No	
row_34	SCG5	n/a	4734	0.4741051495075226	-0.006395893	No	
row_35	IL1RL2	n/a	4927	0.4606392979621887	-0.012763293	No	
row_36	PTBP2	n/a	5189	0.44384172558784485	-0.023057038	No	
row_37	ITGBL1	n/a	5243	0.4409901797771454	-0.021995353	No	
row_38	TPH1	n/a	5252	0.4405272603034973	-0.018475583	No	
row_39	PTPRR	n/a	5306	0.43747082352638245	-0.017445514	No	
row_40	RGS16	n/a	5381	0.4328993260860443	-0.017605562	No	
row_41	LIF	n/a	5485	0.4262560307979584	-0.01941207	No	
row_42	RETN	n/a	5591	0.41873815655708313	-0.021395551	No	
row_43	BPGM	n/a	5700	0.4117707312107086	-0.023605773	No	
row_44	TNNT2	n/a	5852	0.4012055993080139	-0.02826372	No	
row_45	USH1C	n/a	5902	0.397981733083725	-0.027369536	No	
row_46	LAT2	n/a	5941	0.3950386047363281	-0.025899913	No	
row_47	IL2RG	n/a	6020	0.3901318907737732	-0.026663031	No	
row_48	FBXO4	n/a	6194	0.37608054280281067	-0.032750454	No	
row_49	SCG3	n/a	6311	0.3675094246864319	-0.035796035	No	
row_50	ANXA10	n/a	6501	0.3545624315738678	-0.042952232	No	
row_51	GALNT3	n/a	6748	0.3346397876739502	-0.05340625	No	
row_52	CSF2	n/a	6750	0.3346046209335327	-0.050455026	No	
row_53	WNT7A	n/a	7086	0.3080320954322815	-0.06601785	No	
row_54	CFB	n/a	7110	0.3064868450164795	-0.06452299	No	
row_55	NGF	n/a	7295	0.2927800416946411	-0.07196063	No	
row_56	TOR1AIP2	n/a	7438	0.2797924280166626	-0.07721685	No	
row_57	PEG3	n/a	7493	0.2748523950576782	-0.07770239	No	
row_58	MAP4K1	n/a	7757	0.253078818321228	-0.0898193	No	
row_59	TRIB2	n/a	8058	0.22836114466190338	-0.10418277	No	
row_60	SOX9	n/a	8130	0.22157429158687592	-0.10607713	No	
row_61	PCP4	n/a	8196	0.214121475815773	-0.10771013	No	
