NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	DCTPP1	n/a	23	1.8574858903884888	0.013010093	Yes	
row_1	KIF22	n/a	73	1.5561217069625854	0.022283023	Yes	
row_2	POP7	n/a	100	1.4669383764266968	0.03212903	Yes	
row_3	TOP2A	n/a	103	1.4653135538101196	0.043275394	Yes	
row_4	MCM4	n/a	140	1.3807092905044556	0.051912017	Yes	
row_5	MCM2	n/a	233	1.2593810558319092	0.056553375	Yes	
row_6	CENPM	n/a	305	1.1907484531402588	0.061816264	Yes	
row_7	RACGAP1	n/a	311	1.188040018081665	0.07066865	Yes	
row_8	PRKDC	n/a	314	1.182446837425232	0.079642184	Yes	
row_9	NOP56	n/a	328	1.1731501817703247	0.087942585	Yes	
row_10	SSRP1	n/a	329	1.1720514297485352	0.09694567	Yes	
row_11	MAD2L1	n/a	360	1.1493853330612183	0.1041336	Yes	
row_12	SNRPB	n/a	364	1.1487075090408325	0.11279326	Yes	
row_13	CDK4	n/a	421	1.115377426147461	0.11829771	Yes	
row_14	TACC3	n/a	428	1.111956000328064	0.12651096	Yes	
row_15	E2F8	n/a	433	1.107618808746338	0.1348003	Yes	
row_16	CDC25B	n/a	453	1.0990017652511597	0.14220293	Yes	
row_17	KPNA2	n/a	461	1.0951529741287231	0.1502324	Yes	
row_18	SPAG5	n/a	487	1.082056999206543	0.15717666	Yes	
row_19	CENPE	n/a	500	1.0746002197265625	0.16477475	Yes	
row_20	CSE1L	n/a	512	1.0667920112609863	0.17236756	Yes	
row_21	KIF4A	n/a	515	1.0644198656082153	0.18043448	Yes	
row_22	ESPL1	n/a	522	1.0603013038635254	0.18825094	Yes	
row_23	NME1	n/a	555	1.0466300249099731	0.19454016	Yes	
row_24	MKI67	n/a	556	1.0455604791641235	0.2025716	Yes	
row_25	RANBP1	n/a	594	1.0274070501327515	0.20843963	Yes	
row_26	WDR90	n/a	603	1.0223445892333984	0.21585514	Yes	
row_27	POLA2	n/a	610	1.0187442302703857	0.22335239	Yes	
row_28	MXD3	n/a	616	1.0156089067459106	0.23088025	Yes	
row_29	UBE2S	n/a	632	1.0065773725509644	0.23779173	Yes	
row_30	PCNA	n/a	646	1.0018941164016724	0.24477662	Yes	
row_31	HMGB3	n/a	662	0.99489426612854	0.25159836	Yes	
row_32	RAD1	n/a	733	0.9749755263328552	0.2552585	Yes	
row_33	PLK1	n/a	741	0.9718285799026489	0.26234066	Yes	
row_34	KIF18B	n/a	768	0.9630686640739441	0.2683162	Yes	
row_35	TFRC	n/a	782	0.9597585201263428	0.27497745	Yes	
row_36	EZH2	n/a	804	0.9523425102233887	0.2811441	Yes	
row_37	RRM2	n/a	820	0.9460163712501526	0.28759038	Yes	
row_38	HELLS	n/a	825	0.9447066187858582	0.29462832	Yes	
row_39	DNMT1	n/a	845	0.9395130276679993	0.30080584	Yes	
row_40	POLD2	n/a	847	0.939057469367981	0.30796447	Yes	
row_41	CIT	n/a	850	0.9386640191078186	0.31506538	Yes	
row_42	GINS1	n/a	879	0.9299167394638062	0.32067686	Yes	
row_43	MYBL2	n/a	898	0.9251071810722351	0.32679844	Yes	
row_44	AURKA	n/a	925	0.9190773367881775	0.33243605	Yes	
row_45	RPA3	n/a	969	0.9068456888198853	0.3370498	Yes	
row_46	NUP205	n/a	980	0.905598521232605	0.34345913	Yes	
row_47	ATAD2	n/a	1010	0.899549126625061	0.34878263	Yes	
row_48	POLE	n/a	1013	0.8991126418113708	0.35557973	Yes	
row_49	TRIP13	n/a	1017	0.8984889388084412	0.36231735	Yes	
row_50	ILF3	n/a	1027	0.8969916105270386	0.36871526	Yes	
row_51	LIG1	n/a	1054	0.8921193480491638	0.3741458	Yes	
row_52	RBBP7	n/a	1059	0.8912447094917297	0.38077307	Yes	
row_53	RAN	n/a	1071	0.8892158269882202	0.38700184	Yes	
row_54	KIF2C	n/a	1083	0.8869832158088684	0.39321348	Yes	
row_55	RFC2	n/a	1086	0.8867037892341614	0.39991525	Yes	
row_56	NOLC1	n/a	1105	0.8821949362754822	0.40570718	Yes	
row_57	PRDX4	n/a	1141	0.8744478821754456	0.41050968	Yes	
row_58	CKS2	n/a	1151	0.8722416162490845	0.41671747	Yes	
row_59	BUB1B	n/a	1174	0.8656429648399353	0.42216346	Yes	
row_60	CDCA8	n/a	1190	0.8620780110359192	0.42796496	Yes	
row_61	SMC1A	n/a	1210	0.8579175472259521	0.4335157	Yes	
row_62	CDK1	n/a	1243	0.8507335782051086	0.43830013	Yes	
row_63	TIMELESS	n/a	1254	0.8484491109848022	0.44427046	Yes	
row_64	TBRG4	n/a	1255	0.8484266400337219	0.4507876	Yes	
