NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MMP11	4	49.91827392578125	0.06647681	No	
row_1	INHBA	30	26.80282211303711	0.10085568	No	
row_2	CCL20	67	21.43419647216797	0.12742746	No	
row_3	PCSK1N	94	19.771059036254883	0.1523521	No	
row_4	TMEM158	225	14.31191635131836	0.16399801	No	
row_5	CXCR4	247	13.87589168548584	0.18133247	No	
row_6	MMP9	258	13.472705841064453	0.19876102	No	
row_7	SPP1	296	12.660690307617188	0.21355101	No	
row_8	CXCL10	344	11.425487518310547	0.22611506	No	
row_9	MMP10	623	7.449688911437988	0.22007577	No	
row_10	ADAM8	627	7.386173248291016	0.22977349	No	
row_11	CBX8	765	6.407841682434082	0.23045427	No	
row_12	AMMECR1	805	6.147204875946045	0.23642509	No	
row_13	PLAUR	830	6.023376941680908	0.24309345	No	
row_14	MYCN	1213	4.465944290161133	0.22708337	No	
row_15	PLEK2	1267	4.322373390197754	0.22981015	No	
row_16	EPHB2	1635	3.5262451171875	0.21340734	No	
row_17	TSPAN1	1687	3.4424307346343994	0.2150733	No	
row_18	JUP	1814	3.2030582427978516	0.21210432	No	
row_19	KCNN4	1905	3.056468963623047	0.21101068	No	
row_20	MAP7	1935	3.0202291011810303	0.21337819	No	
row_21	PRDM1	1960	2.9818875789642334	0.21598214	No	
row_22	ETV4	2056	2.853947401046753	0.2143302	No	
row_23	LIF	2108	2.787677049636841	0.2151212	No	
row_24	SERPINA3	2344	2.5102970600128174	0.20495525	No	
row_25	PLAU	2453	2.3758997917175293	0.20191655	No	
row_26	SCG3	2513	2.334810256958008	0.2016421	No	
row_27	BTBD3	2598	2.255678653717041	0.19982354	No	
row_28	RGS16	2869	1.9985816478729248	0.18696009	No	
row_29	TSPAN13	3018	1.8848588466644287	0.18096383	No	
row_30	PTPRR	3021	1.8824282884597778	0.18336429	No	
row_31	LCP1	3027	1.8794689178466797	0.1855882	No	
row_32	AVL9	3058	1.8573487997055054	0.18634419	No	
row_33	YRDC	3105	1.8167279958724976	0.18612535	No	
row_34	IL1RL2	3171	1.7644706964492798	0.18474354	No	
row_35	ANKH	3417	1.5887646675109863	0.1727708	No	
row_36	ZNF639	3643	1.4490693807601929	0.16176204	No	
